ro_id,line_num,part_id,part_name,part_type,qty,unit_cost,line_cost,lead_time_days,is_primary_fix
RO000869,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000869,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000870,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000870,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000871,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000871,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000872,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000872,2,P-1003,COOLANT_FILTER-81,coolant_filter,2,73.31,146.62,5,False
RO000873,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000873,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000874,1,P-1005,FAN-54,fan,2,65.94,131.88,8,True
RO000874,2,P-1006,THERMOSTAT-56,thermostat,2,66.12,132.24,4,False
RO000875,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000875,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000875,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000876,1,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,True
RO000876,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000877,1,P-1022,RELAY-52,relay,2,77.32,154.64,4,True
RO000877,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000878,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000878,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000878,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000879,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000879,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000880,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000880,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000880,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000881,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000881,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000882,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000882,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000883,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000883,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000883,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000884,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000884,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000885,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000885,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000885,3,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,False
RO000886,1,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,True
RO000886,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000887,1,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,True
RO000887,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000887,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000888,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000888,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000888,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000889,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000889,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000890,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000890,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000890,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000891,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000891,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000892,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000892,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000893,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000893,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000894,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000894,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000895,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000895,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000895,3,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,False
RO000896,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000896,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000897,1,P-1026,DRIVE_CHAIN-66,drive_chain,2,94.24,188.48,4,True
RO000897,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000898,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000898,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000899,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000899,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000900,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000900,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000900,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000901,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000901,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000901,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000902,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000902,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000903,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000903,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000904,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000904,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000905,1,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,True
RO000905,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000906,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000906,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000907,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000907,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000907,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000908,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000908,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000908,3,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,False
RO000908,4,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000909,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000909,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000910,1,P-1026,DRIVE_CHAIN-66,drive_chain,2,94.24,188.48,4,True
RO000910,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000910,3,P-1031,CHAIN_LUBE-96,chain_lube,2,65.65,131.3,5,False
RO000911,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000911,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000912,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000912,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000912,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000913,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000913,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000914,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000914,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000915,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000915,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000916,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000916,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000917,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000917,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000918,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000918,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000919,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,2,51.64,103.28,7,True
RO000919,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000920,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000920,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000920,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000921,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000921,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000922,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000922,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000923,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000923,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000924,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000924,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000925,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000925,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000925,3,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000925,4,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000926,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000926,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000926,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000927,1,P-1022,RELAY-52,relay,1,77.32,77.32,4,True
RO000927,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000927,3,P-1020,FUSE-67,fuse,1,44.8,44.8,6,False
RO000928,1,P-1024,SENSOR_PROX-69,sensor_prox,2,66.2,132.4,10,True
RO000928,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000929,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000929,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000930,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000930,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000931,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000931,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000932,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000932,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000933,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000933,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000933,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000934,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000934,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000935,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000935,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000935,3,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000936,1,P-1005,FAN-54,fan,2,65.94,131.88,8,True
RO000936,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000937,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000937,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000938,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000938,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000939,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000939,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000940,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000940,2,P-1023,CONTACTOR-26,contactor,2,41.87,83.74,3,False
RO000941,1,P-1021,RELAY-80,relay,2,113.56,227.12,6,True
RO000941,2,P-1023,CONTACTOR-26,contactor,2,41.87,83.74,3,False
RO000942,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000942,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000943,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000943,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000944,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000944,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000945,1,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,True
RO000945,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000945,3,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,False
RO000946,1,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,True
RO000946,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000947,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000947,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000948,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000948,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000949,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000949,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000950,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000950,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000951,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000951,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000952,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000952,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000952,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000953,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000953,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000954,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000954,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000955,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000955,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000956,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000956,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000956,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000957,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000957,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000958,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000958,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000959,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000959,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000960,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000960,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000961,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000961,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000962,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000962,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000963,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000963,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000964,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000964,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000965,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000965,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000965,3,P-1031,CHAIN_LUBE-96,chain_lube,2,65.65,131.3,5,False
RO000966,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000966,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000966,3,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,False
RO000967,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000967,2,P-1003,COOLANT_FILTER-81,coolant_filter,2,73.31,146.62,5,False
RO000968,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000968,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000968,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000969,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000969,2,P-1006,THERMOSTAT-56,thermostat,2,66.12,132.24,4,False
RO000970,1,P-1030,BELT-30,belt,2,94.54,189.08,9,True
RO000970,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000971,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000971,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000972,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000972,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000972,3,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000972,4,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000973,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000973,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000973,3,P-1031,CHAIN_LUBE-96,chain_lube,2,65.65,131.3,5,False
RO000974,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000974,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000974,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000975,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000975,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000976,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000976,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000977,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000977,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000977,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000978,1,P-1011,PUMP-41,pump,2,157.52,315.04,5,True
RO000978,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000979,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000979,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000980,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000980,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000981,1,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,True
RO000981,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000981,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000982,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000982,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000983,1,P-1026,DRIVE_CHAIN-66,drive_chain,2,94.24,188.48,4,True
RO000983,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000984,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000984,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000985,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000985,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000985,3,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000986,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000986,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000987,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000987,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000988,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000988,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000989,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000989,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000990,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000990,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000991,1,P-1030,BELT-30,belt,2,94.54,189.08,9,True
RO000991,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000991,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000992,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000992,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000993,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000993,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000994,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000994,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000995,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000995,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000996,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000996,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000997,1,P-1022,RELAY-52,relay,1,77.32,77.32,4,True
RO000997,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000998,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000998,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000999,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000999,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO001000,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO001000,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
