ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO004196,PACK-900,4.8,10029,Intermittent conveyor jerk,FC-CON-09,conveyor,normal,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.38,414.81,2025-08-27T21:49:50,P-1165|P-1202|P-1315,chain_lube|drive_chain|idler_roller,train
RO004197,CNC-4020,10.6,24655,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.48,111.44,2023-12-28T20:06:07,P-1229,fuse,train
RO004198,HYD-Press-880,3.9,8999,Hydraulic force below setpoint,FC-HYD-04,hydraulic,normal,Observed: hydralic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.45,474.85,2023-02-27T19:37:48,P-1070|P-1127,hydraulic_hose|pressure_valve,train
RO004199,CNC-5100,8.4,20731,Intermittent sensor fault,FC-ELC-22,electrical,high_temp,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.28,1116.11,2026-05-31T22:30:20,P-1234|P-1308,fuse|wiring_harness,test
RO004200,PACK-700,3.1,5903,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.09,93.2,2023-02-24T00:54:12,P-1081|P-1269,air_line|air_regulator,train
RO004201,CONV-X350,8.4,19477,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.8,194.03,2024-11-16T12:26:34,P-1066|P-1157,air_line|frl_unit,train
RO004202,PACK-700,8.0,18171,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_temp,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.96,219.1,2025-12-07T08:44:13,P-1153|P-1344,air_line|frl_unit,val
RO004203,CNC-4020,3.5,6898,Spindle overheating at high RPM,FC-SPN-17,spindle,24x7_duty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.16,322.4,2026-04-15T10:22:42,P-1104,high_temp_grease,test
RO004204,CNC-4020,9.0,18145,Spindle overheating at high RPM,FC-SPN-17,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.74,211.68,2026-02-09T04:32:26,P-1006|P-1309,bearing_set|high_temp_grease,val
RO004205,MILL-5AX,6.3,13218,Coolant temperature high,FC-CLG-11,cooling,dusty,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.53,289.2,2023-07-06T07:16:08,P-1055|P-1128,fan,train
RO004206,HYD-Press-940,3.0,5720,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,9.92,338.43,2024-11-05T17:05:54,P-1182|P-1230,fluid_filter|pump,train
RO004207,CNC-4020,12.6,24454,Heat exchanger inefficiency warning,FC-CLG-11,cooling,dusty,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and vrfd normal operation.,5.03,100.39,2026-04-16T23:33:01,P-1131|P-1162,coolant_pump|fluid_filter,test
RO004208,MILL-5AX,7.2,13299,Unexpected motor stop fault,FC-ELC-22,electrical,dusty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,5.36,147.37,2026-03-06T07:13:52,P-1114|P-1343,fuse|relay,test
RO004209,HYD-Press-940,7.1,15285,Hydraulic force below setpoint,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.1,417.87,2023-10-02T18:25:24,P-1088|P-1209|P-1223|P-1290,fluid_filter|hydraulic_hose|seal_kit,train
RO004210,MILL-5AX,8.1,16282,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.69,330.42,2023-10-11T00:25:05,P-1039|P-1092|P-1234,fuse|relay|sensor_prox,train
RO004211,HYD-Press-880,7.5,18855,Hydraulic force below setpoint,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.33,14.38,2024-01-27T03:32:47,P-1197,seal_kit,train
RO004212,CONV-X350,1.6,6107,Intermittent conveyor jerk,FC-CON-09,conveyor,normal,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.87,352.86,2025-05-01T17:15:46,P-1008|P-1158|P-1202,chain_lube|idler_roller|tensioner,train
RO004213,PACK-700,10.5,25313,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.93,439.02,2024-10-12T05:06:48,P-1078|P-1092|P-1125,fuse|relay|sensor_prox,train
RO004214,MILL-3AX,5.9,12814,Coolant temperature high,FC-CLG-11,cooling,normal,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.1,423.92,2023-03-26T08:51:57,P-1054|P-1170,coolant_filter|radiator_core,train
RO004215,CNC-4020,7.8,13867,Spindle overheating at high RPM,FC-SPN-17,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spndl subsystem. Replaced primary component and verified normal operation.,5.76,82.93,2023-06-13T05:45:34,P-1006,bearing_set,train
RO004216,CONV-X200,11.2,24637,Intermittent conveyor jerk,FC-CON-09,conveyor,24x7_duty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,8.11,8.11,2023-08-05T17:03:26,P-1252,drive_chain,train
RO004217,MILL-3AX,4.1,9647,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_humidity,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.42,267.87,2023-03-21T15:30:23,P-1088|P-1296,fan|fluid_filter,train
RO004218,CONV-X350,4.4,8156,Conveyor slipping under load,FC-CON-09,conveyor,dusty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,6.95,8.0,2024-02-17T13:52:44,P-1038,idler_roller,train
RO004219,HYD-Press-940,6.2,12375,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_humidity,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.4,306.42,2023-04-15T23:54:00,P-1094|P-1148,high_temp_grease|seal_kit,train
RO004220,CNC-4020,6.3,15320,Intermittent sensor fault,FC-ELC-22,electrical,normal,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,0.5,432.25,2023-11-15T05:17:53,P-1114|P-1144|P-1331,fuse|relay|wiring_harness,train
RO004221,HYD-Press-940,4.1,10543,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_humidity,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.68,272.15,2025-06-12T14:57:30,P-1043|P-1148|P-1244,high_temp_grease|hydraulic_hose|seal_kit,train
RO004222,MILL-3AX,4.7,8900,Spindle overheating at high RPM,FC-SPN-17,spindle,24x7_duty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.63,274.65,2025-03-21T14:50:27,P-1083|P-1228,high_temp_grease,train
RO004223,MILL-5AX,9.0,21523,Spindle overheating at high RPM,FC-SPN-17,spindle,dusty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.44,224.1,2025-06-10T14:25:29,P-1174|P-1283,bearing_set|shaft_seal,train
RO004224,CONV-X350,3.3,9307,Conveyor slipping under load,FC-CON-09,conveyor,high_humidity,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.57,335.3,2023-08-04T22:35:58,P-1045|P-1058|P-1303,chain_lube|idler_roller|tensioner,train
RO004225,MILL-3AX,5.2,11157,Control cabinet overheating trip,FC-ELC-22,electrical,normal,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,1.62,315.06,2025-11-29T01:38:18,P-1026|P-1234,fuse,val
RO004226,HYD-Press-940,5.4,12166,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.11,263.22,2025-12-10T03:35:23,P-1126|P-1209,hydraulic_hose|seal_kit,val
RO004227,HYD-Press-940,6.7,14398,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_humidity,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.48,171.11,2026-01-28T12:07:11,P-1068|P-1100,chain_lube|seal_kit,val
RO004228,MILL-3AX,6.7,13935,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_humidity,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.41,135.92,2025-07-01T21:58:00,P-1139,coolant_pump,train
RO004229,HYD-Press-940,1.7,4909,Unexpected motor stop fault,FC-ELC-22,electrical,high_temp,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,5.27,769.38,2025-04-16T09:04:05,P-1182|P-1200|P-1317,fluid_filter|fuse|relay,train
RO004230,CNC-4020,4.5,7613,Abnormal spindle temperature alarm,FC-SPN-17,spindle,high_humidity,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.07,275.44,2026-03-12T22:47:08,P-1159|P-1257,bearing_set|high_temp_grease,test
RO004231,CNC-4020,7.9,16470,Coolant temperature high,,cooling,normal,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.01,421.43,2025-06-29T02:16:45,P-1055|P-1073|P-1076,coolant_filter|fan|radiator_core,train
RO004232,CONV-X350,6.8,15141,Line speed not maintained,FC-CON-09,conveyor,normal,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.66,741.77,2025-06-26T08:02:18,P-1045|P-1149|P-1187,belt|chain_lube|idler_roller,train
RO004233,PACK-700,6.1,12856,Intermittent conveyor jerk,FC-CON-09,conveyor,normal,Observed: Intermittent conv jerk. Inspected conveyor subsystem. rplcd primary component and verified normal operation.,1.31,177.42,2023-06-08T00:57:44,P-1178|P-1263,chain_lube|idler_roller,train
RO004234,CNC-5100,9.8,22014,Control cabinet overheating trip,FC-ELC-22,electrical,high_temp,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,5.67,415.03,2025-03-29T06:23:50,P-1011|P-1078|P-1092,chain_lube|relay|sensor_prox,train
RO004235,HYD-Press-880,8.5,18567,Pressure unstable during press cycle,,hydraulic,24x7_duty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.36,295.96,2024-02-17T03:38:29,P-1222|P-1244|P-1336,fluid_filter|hydraulic_hose,train
RO004236,CONV-X200,2.1,6507,Line speed not maintained,FC-CON-09,conveyor,dusty,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.57,181.34,2024-10-03T02:06:08,P-1095|P-1141,belt|chain_lube,train
RO004237,PACK-700,11.4,26756,Actuator response delayed,FC-PNE-07,pneumatic,normal,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.67,91.24,2025-12-20T16:55:54,P-1171|P-1249,air_regulator|frl_unit,val
RO004238,CNC-4020,0.2,1528,Coolant temperature high,FC-CLG-11,cooling,normal,Observed: Coolant temprature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.45,380.79,2023-10-06T10:08:42,P-1036|P-1135|P-1291,coolant_filter|fan|radiator_core,train
RO004239,PACK-900,6.4,14821,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. rplcd primary component and vrfd normal operation.,2.56,402.68,2026-04-19T05:08:13,P-1085|P-1344,air_line|air_regulator,test
RO004240,MILL-5AX,4.5,9347,Heat exchanger inefficiency warning,FC-CLG-11,cooling,24x7_duty,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,2.76,151.28,2024-11-28T23:26:14,P-1241|P-1335|P-1347,coolant_filter|coolant_pump|high_temp_grease,train
RO004241,CNC-5100,3.9,6693,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,,3.1,267.33,2023-05-06T12:47:33,P-1092|P-1114|P-1144,fuse|relay,train
RO004242,PACK-900,4.2,8311,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_humidity,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.89,786.99,2023-05-20T17:20:42,P-1088|P-1224|P-1255,air_line|fluid_filter|solenoid_valve,train
RO004243,MILL-5AX,13.4,30865,Coolant temperature high,FC-CLG-11,cooling,dusty,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.38,926.6,2025-03-14T18:06:03,P-1054|P-1162|P-1293|P-1333,coolant_filter|fan|fluid_filter|thermostat,train
RO004244,HYD-Press-880,8.3,19917,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_humidity,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and vrfd normal operation.,6.51,253.35,2025-03-13T02:39:40,P-1070|P-1244,hydraulic_hose|pressure_valve,train
RO004245,PACK-700,3.9,8333,Actuator response delayed,FC-PNE-07,pneumatic,dusty,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.19,103.99,2023-02-04T04:10:58,P-1191|P-1269,air_line|frl_unit,train
RO004246,HYD-Press-880,6.0,12914,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_temp,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.68,306.61,2024-11-10T10:13:59,P-1175|P-1209,hydraulic_hose|seal_kit,train
RO004247,MILL-3AX,4.6,8546,Thermal trip during long cycle,FC-SPN-17,spindle,high_humidity,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.4,234.05,2023-02-17T06:53:15,P-1104|P-1147,high_temp_grease|shaft_seal,train
RO004248,PACK-700,5.2,10867,Intermittent conveyor jerk,FC-CON-09,conveyor,24x7_duty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.06,374.09,2023-08-31T12:39:56,P-1102|P-1348,chain_lube|drive_chain,train
RO004249,MILL-5AX,4.6,10326,Abnormal spindle temperature alarm,FC-SPN-17,spindle,24x7_duty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.96,562.64,2026-05-19T07:37:40,P-1107|P-1142|P-1229|P-1335,fuse|high_temp_grease|shaft_seal,test
RO004250,CONV-X200,8.7,18760,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.05,296.78,2026-04-25T23:29:18,P-1022|P-1157,frl_unit|solenoid_valve,test
RO004251,CNC-4020,8.1,18403,Heat exchanger inefficiency warning,FC-CLG-11,cooling,dusty,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.9,276.71,2026-01-23T22:19:59,P-1073|P-1139,coolant_filter|coolant_pump,val
RO004252,CONV-X350,7.8,17794,Actuator response delayed,FC-PNE-07,pneumatic,24x7_duty,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.16,401.98,2025-09-25T07:27:28,P-1062|P-1066|P-1075,air_line|frl_unit|solenoid_valve,train
